"genus_id","scientific_name","character_id","character","state","confidence","in_matrix","source","source_url","evidence"
"myrmica","Myrmica","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"oxyopomyrmex","Oxyopomyrmex","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"pheidole","Pheidole","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"solenopsis","Solenopsis","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"stenamma","Stenamma","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"strongylognathus","Strongylognathus","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"strumigenys","Strumigenys","gen-15","Processo subpeziale","?","high","yes","Bolton 2000 (quoted in Borowiec & Salata 2025 p.417); Bolton 1994 Dacetini key","","the petiolar structure is a ""spongiform appendage ... ranging from massive to absent"", NOT a lobe/tooth/fenestra — off this axis → coded ?"
"temnothorax","Temnothorax","gen-15","Processo subpeziale","0","high","yes","Csősz et al. 2024 (T. apenninicus); Schifani et al. 2025 (T. siculus)","","""Subpetiolar process well developed, tooth-like"" when developed; reduced/absent in the nylanderi group (""without or with a very minimally developed subpetiolar process"") → 0 and 2"
"temnothorax","Temnothorax","gen-15","Processo subpeziale","2","high","yes","Csősz et al. 2024 (T. apenninicus); Schifani et al. 2025 (T. siculus)","","""Subpetiolar process well developed, tooth-like"" when developed; reduced/absent in the nylanderi group (""without or with a very minimally developed subpetiolar process"") → 0 and 2"
"tetramorium","Tetramorium","gen-15","Processo subpeziale","0","medium","yes","thesis matrix (Caratteri formiche TESI.xlsx) + Bolton 1994","","sternite of petiole at most with a small anteroventral tooth — no well-developed subpetiolar process (plesiomorphic default for this Myrmicinae genus)"
"brachyponera","Brachyponera","gen-15","Processo subpeziale","2","medium","yes","Yamane 2007 (quoted in AntWiki Brachyponera)","","""subpetiolar process with a backward-directed projection ... flat with a round apical margin, and in profile acute apically"" — no fenestra, projecting → tooth (interpretive, best-fit)"
"cryptopone","Cryptopone","gen-15","Processo subpeziale","1","medium","yes","Csősz, Ponerinae of the Carpathian Basin; Bolton 1994 couplet","","""subpetiolar process in profile with a simple lobe, without an acute posteroventral angle and lacking an anteroventral fenestra"" (grouped with Hypoponera) → lobe"
"hypoponera","Hypoponera","gen-15","Processo subpeziale","1","high","yes","Bolton 1994, Ant genera of the world (Ponerinae couplets); Schmidt & Shattuck 2014","","""Subpetiolar process in profile a simple lobe, without an acute posteroventral angle and lacking an anterior fenestra ... Hypoponera"" → lobe"
"ponera","Ponera","gen-15","Processo subpeziale","3","high","yes","Bolton 1994 (Ponerinae couplets); Schmidt & Shattuck 2014","","""Subpetiolar process in profile with an acute angle posteroventrally and with a fenestra or translucent thin spot anteriorly ... Ponera"" → fenestra"
"bothriomyrmex","Bothriomyrmex","gen-15","Processo subpeziale","1","high","yes","Shattuck 1992, generic revision of Dolichoderinae (AntWiki worker redescription)","","PETIOLE: ""Venter with a well developed lobe"" → lobe"
"dolichoderus","Dolichoderus","gen-15","Processo subpeziale","0","high","yes","Shattuck 1992, generic revision of Dolichoderinae","","PETIOLE: ""Venter without a lobe"" → absent"
"linepithema","Linepithema","gen-15","Processo subpeziale","1","high","yes","Shattuck 1992; Wild 2007 (Linepithema revision)","","PETIOLE: ""Venter with a slight to well developed lobe"" → lobe"
"liometopum","Liometopum","gen-15","Processo subpeziale","1","high","yes","Shattuck 1992, generic revision of Dolichoderinae","","PETIOLE: ""Venter with a slight or weakly developed lobe"" → lobe"
"tapinoma","Tapinoma","gen-15","Processo subpeziale","1","high","yes","Shattuck 1992, generic revision of Dolichoderinae","","PETIOLE: ""Venter with a slight to well developed lobe"" → lobe"
"camponotus","Camponotus","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"cataglyphis","Cataglyphis","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"colobopsis","Colobopsis","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"formica","Formica","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"lasius","Lasius","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"lepisiota","Lepisiota","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"nylanderia","Nylanderia","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"paratrechina","Paratrechina","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"plagiolepis","Plagiolepis","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"polyergus","Polyergus","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"prenolepis","Prenolepis","gen-15","Processo subpeziale","0","high","yes","Borowiec & Salata 2022, Ants of Greece Vol.1 (Formicinae genus diagnoses)","","petiole ""in form of unarmed scale or node"" — no ventral process; the monograph reports ventral petiolar armature where present, so its silence here is a sourced absence (Lepisiota medium: bidentate apex is dorsal)"
"leptanilla","Leptanilla","gen-15","Processo subpeziale","?","medium","yes","Griebenow 2024, Systematic revision of Leptanillinae (ZooKeys 1189)","https://pmc.ncbi.nlm.nih.gov/articles/PMC10838183/","""Subpetiolar process present or absent"" — no form given for the Italian taxon; form unresolvable → coded ?"
"proceratium","Proceratium","gen-15","Processo subpeziale","1","medium","yes","Baroni Urbani & de Andrade 2003 (Proceratium worker redescription, AntWiki)","","""Ventral petiolar process small or large, truncate, triangular or spiniform"" → lobe or tooth (variable), present (never 0/3)"
"proceratium","Proceratium","gen-15","Processo subpeziale","2","medium","yes","Baroni Urbani & de Andrade 2003 (Proceratium worker redescription, AntWiki)","","""Ventral petiolar process small or large, truncate, triangular or spiniform"" → lobe or tooth (variable), present (never 0/3)"
"stigmatomma","Stigmatomma","gen-15","Processo subpeziale","1","high","yes","Hsu et al. 2017, ZooKeys 705 (Stigmatomma)","https://doi.org/10.3897/zookeys.705.10296","""Subpetiolar process well developed and lobe-shaped"" → lobe"
